"protein_group","number_of_peptides_Cu.complex_1","number_of_peptides_DMSO_4","number_of_peptides_DMSO_5","number_of_peptides_DMSO_6","number_of_peptides_Mn.complex_1","number_of_peptides_Mn.complex_2","number_of_peptides_Mn.complex_3","number_of_peptides_Mn.complex_4","number_of_peptides_Mn.complex_5","number_of_peptides_Mn.complex_6","number_of_peptides_Cu.complex_2","number_of_peptides_Cu.complex_3","number_of_peptides_Cu.complex_4","number_of_peptides_Cu.complex_5","number_of_peptides_Cu.complex_6","number_of_peptides_DMSO_1","number_of_peptides_DMSO_2","number_of_peptides_DMSO_3","differential_abundance_pvalue_DMSO.Cu.complex","differential_abundance_pvalue_Mn.complex.Cu.complex","differential_abundance_qvalue_DMSO.Cu.complex","differential_abundance_qvalue_Mn.complex.Cu.complex","abundance_Cu.complex_1","abundance_Cu.complex_2","abundance_Cu.complex_3","abundance_Cu.complex_4","abundance_Cu.complex_5","abundance_Cu.complex_6","abundance_DMSO_1","abundance_DMSO_2","abundance_DMSO_3","abundance_DMSO_4","abundance_DMSO_5","abundance_DMSO_6","abundance_Mn.complex_1","abundance_Mn.complex_2","abundance_Mn.complex_3","abundance_Mn.complex_4","abundance_Mn.complex_5","abundance_Mn.complex_6"
"sp|P51784|UBP11_HUMAN",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.966304618758954,0.321233589845632,0.975695814542289,0.469624330229547,19.6182519245835,NA,19.5808057261616,NA,NA,NA,19.5499982928435,20.1115402564593,19.2964752319114,19.5101070217839,NA,NA,18.9985821586187,NA,NA,NA,NA,NA
"sp|P51812|KS6A3_HUMAN;sp|Q15349|KS6A2_HUMAN;sp|Q15418|KS6A1_HUMAN;sp|Q9UK32|KS6A6_HUMAN;sp|Q96GX5|GWL_HUMAN;sp|O60307|MAST3_HUMAN;sp|Q6P0Q8|MAST2_HUMAN;sp|O15021|MAST4_HUMAN",11,10,11,11,4,1,3,1,7,7,0,4,1,0,1,14,15,12,0.000468943625640871,0.777109243721466,0.00131462291849936,0.858773503647294,24.4889264281626,NA,23.6151251417069,21.5438954444917,NA,21.8211098341638,25.1690314696544,25.5028671535082,25.1456973313384,24.9908495439558,24.6926925373138,24.8292910349569,22.9401514918954,22.0601721127824,22.3580499527863,21.9233226360813,23.6250733617364,23.4239420419991
"sp|P51858|HDGF_HUMAN",3,2,3,5,2,2,2,2,1,4,0,1,0,0,2,3,4,2,5.76250303612264e-05,0.0711531961367939,0.000226146739429545,0.161704305373526,22.083190342335,NA,19.8522641770747,NA,NA,21.1789133407846,23.2397359625137,23.5207991397214,23.1676476961843,23.0788879587998,23.8830643755543,24.2356766372376,21.6008904840462,21.8128755320464,21.8335989903839,21.6151506876398,21.5689449659129,23.1023090155642
"sp|P51970|NDUA8_HUMAN",1,0,1,0,0,1,0,1,1,2,2,1,2,1,1,0,0,1,0.443103944579961,0.579061385098038,0.523764782395714,0.709431678178271,20.3739447268186,21.4725344553071,19.922423129663,21.1160449715369,20.0031663976484,19.4265927563047,NA,NA,19.8366771613504,NA,NA,NA,NA,20.556322287918,NA,19.8342327673608,19.7364264621407,20.472571693192
"sp|P51991|ROA3_HUMAN",5,6,8,9,4,5,5,4,5,6,3,6,2,2,4,7,6,5,0.000287214806399102,0.0109065607330638,0.000868242002805249,0.0409309434407508,26.1398988632442,23.2972171952564,25.9906695987613,22.0639480315449,23.0346516434868,24.9978003971941,26.5561730899715,26.7441285771509,26.3965865704904,26.5074086874423,26.8556059048947,26.7465547415604,25.4695834051658,25.7714949090076,25.6292954123207,25.4934290970006,26.0974676974269,26.148391910816
"sp|P52209|6PGD_HUMAN",9,11,9,9,7,8,8,8,9,9,4,9,5,4,8,10,11,10,6.12638821521039e-05,0.00550192371946114,0.000239001785312753,0.0244405182912118,25.6496891755352,22.5676516448256,25.1857956457935,23.2074012662464,23.1662216597984,24.7651207294189,26.4002770716703,26.4443264641384,26.6068679062561,26.3740406881494,25.8982994866841,25.9619909315516,25.0917006054229,25.1539798614875,25.3945652987672,25.274349409705,25.8460636107,25.8128064961173
"sp|P52272|HNRPM_HUMAN",6,6,5,6,4,6,6,6,6,6,2,7,4,3,4,5,5,6,0.00837938168795331,0.0156892616570787,0.0166240195497687,0.0533598326149602,26.0021856597025,22.2642767255224,26.0092499384991,23.5878904358673,23.4266246047701,24.8274098225196,25.3738275609333,25.9110338908175,26.0243700082405,25.9762647514092,25.7269794147777,25.7740727928524,25.0477384343509,25.8531689890983,25.7317713897418,25.5900549880937,25.8686422988936,25.8448064952324
"sp|P52292|IMA1_HUMAN",11,10,8,10,2,3,3,4,8,7,0,7,0,0,1,7,10,9,0.0328034359270631,0.417362160322084,0.0550629103061416,0.559761917242552,24.545912916594,NA,23.8266965038429,NA,NA,20.7004495387128,24.4023105378844,24.7363919040824,24.6162032177446,24.6472931323533,24.4765061939524,24.5836382813494,21.3346857057076,22.2147242128905,21.5801872245629,22.8119586154261,23.5751098416299,23.3124445670991
"sp|P52434|RPAB3_HUMAN",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.580613755423458,NA,0.650789145898203,NA,21.2437892811678,NA,NA,NA,NA,NA,NA,20.7721839873116,20.70153300458,NA,20.8835193101386,21.3673957898448,NA,NA,NA,NA,NA,NA
"sp|P52565|GDIR1_HUMAN",2,3,3,3,1,1,1,1,1,2,0,0,1,1,1,3,3,3,1.07623765941505e-07,8.37635448155827e-05,1.6217504883094e-06,0.00100670419812102,22.7625419618173,NA,NA,21.7202844853738,21.6949824499692,22.7054747640121,25.0350462112681,24.8002265701503,25.1511710856886,24.7390875635791,24.1495343186742,24.6888926736577,23.4713554499584,23.5306847280356,23.5754998576385,23.566066187087,23.9238889092087,24.1754874704547
"sp|P52594|AGFG1_HUMAN",1,2,1,2,1,0,0,0,1,1,0,0,0,0,0,2,2,1,0.338515005993746,0.418036017806734,0.418427440094963,0.559762514616126,20.8093556130888,NA,NA,NA,NA,NA,21.9589232314557,20.5801260281929,21.0957466314094,21.3206947293538,21.2309273197306,22.0134953326667,20.320510253506,NA,NA,NA,20.1082801212691,20.4965018229179
"sp|P52597|HNRPF_HUMAN",4,5,5,4,3,2,3,1,4,3,1,3,0,1,1,8,5,5,0.000737152165840044,0.0516661133147359,0.00195320587297751,0.127313101866123,24.8536425157846,21.4668262539656,24.5221801376393,NA,21.6119439348166,22.2114716718945,25.5805897035978,25.0398913731609,25.0828606866731,25.2588437598941,24.6622892989566,24.714616909297,24.0531066081385,24.2093301760623,24.2435201247584,23.2825981173728,24.3057356985504,24.0386949027658
"sp|P52701|MSH6_HUMAN",1,2,1,4,1,1,1,1,1,1,0,2,0,0,0,1,4,2,0.0685341174782389,0.108040358880507,0.106273643285187,0.219408718942596,19.514901407934,NA,20.4558147439355,NA,NA,NA,19.8911468700603,21.7227279124062,21.2607571005758,21.0573929915725,20.1207435912772,21.5323999499895,19.4572905379639,NA,19.0891499668515,19.0508250188786,19.1441489397165,18.9715922433454
"sp|P52758|RIDA_HUMAN",1,2,0,0,1,1,0,2,2,2,3,2,3,3,3,1,2,0,0.00617837981847341,0.00270373249340877,0.0127976094036375,0.0141885343387045,20.2691418147009,22.4707530673321,20.8570435307217,22.7108621898342,22.8297622716401,22.4156514148631,18.9132848271307,20.5334434654212,NA,20.5757195492423,NA,NA,19.491118341087,19.682013460546,NA,19.6446326548488,20.9836327209377,20.570271472571
"sp|P52788|SPSY_HUMAN",1,1,1,2,1,1,2,1,1,2,0,1,0,0,0,2,3,1,0.578479376298695,0.679235503889729,0.6491860652721,0.79203711435713,20.9567792376456,NA,19.8627047569128,NA,NA,NA,21.3186081745421,21.756024852276,20.555298559853,20.0607120328354,19.8566282753539,20.9663482333239,19.658150539994,19.3214969585019,21.3091461619521,19.6266926769107,19.9293880679383,21.0876940655355
"sp|P52789|HXK2_HUMAN",13,6,6,5,7,3,3,9,8,9,0,9,1,2,4,7,4,3,0.909487202452448,0.10409396351118,0.932613885584121,0.213752698656606,24.5896840669797,NA,24.2994260108582,20.1990628159113,20.9340711601779,22.6193260133092,23.3113670096269,22.0249927652999,21.6777383098145,23.3735806084067,23.6393354925173,21.6139198471171,24.170869552652,22.9911627724629,23.0119328501582,23.9307019131192,23.8898818984547,24.1721784204306
"sp|P52790|HXK3_HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7839644187148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P52815|RM12_HUMAN",4,5,4,4,3,3,2,3,4,4,4,2,3,2,2,5,4,4,0.327397771616756,0.148607973831016,0.40852288316781,0.27742531098776,24.4573607350062,24.7816385098369,23.6309447281777,25.040337613782,24.7201789882495,24.0848455988062,24.3836325397,24.300258987334,23.9173484399071,24.459113576559,24.1596982140813,24.0180090527469,24.2026159851486,23.950927887292,23.7807330017247,23.7059817497807,24.4031830540255,24.4590085497891
"sp|P52888|THOP1_HUMAN",2,3,3,3,0,1,1,1,1,2,0,1,0,0,0,4,3,4,0.012411261190336,0.633371414185948,0.0233331710378317,0.75289720897468,21.8395194605307,NA,20.632285692865,NA,NA,NA,22.7833059205148,22.3508046319103,22.7200521345476,22.2380865536491,22.0984102327246,22.0914714803016,NA,20.9338246806018,21.2186649648874,20.6080326442927,20.7143586388093,21.7092037308604
"sp|P52895|AK1C2_HUMAN",3,3,3,4,0,0,0,0,2,4,0,0,0,0,0,3,3,3,0.0316736464957309,0.421467999982248,0.0534848401903958,0.563587584959197,22.3739447268186,NA,NA,NA,NA,NA,24.3072412160051,24.2370883682353,24.3802570109844,23.9990380927814,23.1507496747032,24.1709606062411,NA,NA,NA,NA,20.9094388233936,22.5715507546503
"sp|P52907|CAZA1_HUMAN",6,8,8,7,6,7,7,5,8,7,5,5,6,6,6,8,8,7,1.24659155404005e-06,8.77146085630468e-06,9.76375591966601e-06,0.000186774911059792,23.6893561841149,23.0890753290731,22.7127128900616,23.265398678132,23.1749035103232,23.6346150641246,25.0519993445493,25.079614777333,25.0929541305954,25.0094402239418,24.5381737201044,24.8721515459274,24.4115927278859,24.831769609974,24.8777022731239,23.9352025359006,25.2005211321955,25.0096069874668
"sp|P52943|CRIP2_HUMAN",1,2,0,2,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0.328864321842359,0.0265167525231132,0.409576133322913,0.0797946516018108,21.5162358981618,NA,NA,NA,NA,NA,20.2258584927232,20.5866004897888,20.5409660152386,21.675356550815,NA,21.4101451512081,NA,NA,NA,19.8709434841086,20.1348713280354,19.4989627980326
"sp|P52948|NUP98_HUMAN",2,2,1,0,1,1,1,1,0,1,0,1,0,0,0,2,1,1,0.877135010009805,0.801087941095093,0.910560254627637,0.874474759117748,21.2515554433502,NA,19.8475529076539,NA,NA,NA,20.773905354782,19.8706180796083,NA,21.2560196941336,19.9380970491258,NA,20.7235676916609,19.8711154733205,NA,19.9649214877415,NA,21.0520893155397
"sp|P53004|BIEA_HUMAN",4,7,5,5,2,4,2,4,4,4,0,2,0,0,2,6,6,6,0.000162605072213165,0.034797538943492,0.000544961651186396,0.0962830208902554,22.7137462634473,NA,21.0305325153733,NA,NA,21.0767593132426,24.0660381670287,24.0505608706458,24.1248824494835,24.2040366209422,22.8653242555038,23.6538508684333,22.1190707685388,22.9943731374768,21.732369408835,22.9039026256332,22.6604579726367,23.4985529269291
"sp|P53007|TXTP_HUMAN",5,1,5,3,4,5,4,4,6,5,7,4,4,4,6,0,0,3,7.68574889557891e-08,0.192797285658219,1.30100657640403e-06,0.326157066152376,25.7044958100426,26.4184818021186,25.135703194926,25.9239010111292,25.8557530543955,25.9633528451669,NA,NA,22.7081588436421,20.9292034549086,23.4524512170153,22.277397735867,25.0117066221375,25.2881555570668,25.1624413973195,25.1970104241753,25.8035996289589,25.7155549682097
"sp|P53350|PLK1_HUMAN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.683639176961,NA,NA,19.7309030793732,NA,NA,NA,NA,NA,NA,NA,NA
"sp|P53384|NUBP1_HUMAN",1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.420213542992409,NA,0.500604425990956,NA,19.6640601452669,NA,20.4258723069853,NA,NA,NA,20.0764599418289,NA,19.9930363125474,20.928451888124,20.9579811787325,20.1598470305734,NA,NA,NA,NA,NA,NA
"sp|P53396|ACLY_HUMAN",6,19,17,17,9,8,10,8,15,15,2,2,1,2,2,22,18,21,1.25988465037629e-09,9.40291247191695e-07,9.21115666608444e-08,4.60507638312133e-05,23.2936188313812,20.6623792208442,22.0376893776206,19.8319656238153,21.1098715161967,21.4976682731092,26.2481241451464,25.8527455286723,26.1002251598987,26.1299713461041,25.7745326188516,25.9762448696626,24.0917006054229,23.8981140071669,24.2889447139786,24.0081778406933,25.1598885527657,24.9246210451507
"sp|P53582|MAP11_HUMAN",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.177919313375788,NA,0.240227581808349,NA,NA,NA,21.5127329596069,NA,NA,NA,20.746272061218,NA,20.7585786584618,20.8348955334164,20.7560850191916,NA,NA,NA,NA,NA,NA,NA
"sp|P53597|SUCA_HUMAN",0,3,1,4,0,0,0,0,0,0,1,0,2,0,0,3,3,3,0.000132652693903277,NA,0.000461827897292889,NA,NA,20.2031482598545,NA,21.2883301540084,NA,NA,23.7878409066829,23.725432483441,23.1284301042586,23.7722767504065,22.6717176323853,23.5575939965487,NA,NA,NA,NA,NA,NA
"sp|P53602|MVD1_HUMAN",2,3,2,3,0,1,1,0,0,2,0,0,0,0,0,4,3,2,0.119574244663872,0.357971945537967,0.171188750784028,0.506000760785274,21.4559706320811,NA,NA,NA,NA,NA,22.9156688755565,22.3982596691437,22.295768419836,22.4316632797629,21.6467817760532,22.3840939031763,NA,NA,20.6135956720646,NA,NA,21.1574263342658
"sp|P53618|COPB_HUMAN",14,14,12,14,7,8,7,10,13,13,0,8,2,0,4,16,18,13,0.00348656574516191,0.0892992911849361,0.0077331244729771,0.192102210083658,24.7037029361284,NA,24.2614059799044,21.2281514421204,NA,22.1671227113151,25.7724096570052,25.333118076326,24.6097406729313,25.039732896335,24.1929824527722,24.8849740584112,24.0207764604902,23.9913042597212,23.2805069438558,23.995127539862,24.7248332564543,24.5254268596827
"sp|P53621|COPA_HUMAN",26,24,22,18,20,15,19,19,25,24,3,21,4,3,10,27,21,21,0.00123487832731932,0.00271602877846563,0.00310528639252018,0.0141885343387045,26.0803878843855,21.0244834687189,25.6429082982204,22.0408591905466,21.6529658154956,23.9189959711619,26.2482603576792,25.928764607402,25.7745956737248,26.1406235976358,25.7955126631447,25.6483571038713,25.5048784358064,25.3773134806427,25.5893801788878,25.5533491548716,26.0471536545503,26.0742086873073
"sp|P53634|CATC_HUMAN",3,4,3,4,4,3,4,2,3,3,4,2,3,4,3,5,3,4,0.0275784679680979,0.337966554191929,0.0477099799780135,0.484961567639291,23.1081105442237,25.0152336348447,24.0383700113031,24.1184918503842,24.9501826745408,24.7804227506483,24.0525610323278,23.2513672592427,23.8873404705452,23.79367093318,23.5284927302422,23.4650227040125,24.7370271720322,24.5821162135708,24.497267891157,24.637265479868,24.6124751690229,24.6047771246607
"sp|P53675|CLH2_HUMAN",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000653551278845249,2.80143850245028e-05,0.00176004123388884,0.000432127403645677,22.8137035388989,21.4881668609987,22.6606875913077,21.4011870851677,21.5138262795375,21.4804481857023,23.2073692890927,23.1264528390586,22.930039636097,22.9933746271338,22.8732811438449,22.8218016858612,23.7318481326834,23.113030371936,23.4984759415987,22.8700421618171,23.6021886562424,23.4178416995577
"sp|P53985|MOT1_HUMAN",3,2,2,1,2,2,2,2,3,4,3,3,3,3,3,1,1,2,3.4862806170549e-09,8.35147268412384e-05,1.87679248937111e-07,0.00100670419812102,24.0914579583186,23.9590254298538,23.3907790330488,23.5369065071485,23.9832741660053,24.1500711272304,19.3240442454135,19.951916269104,20.5513559298318,20.4996712348418,21.7578230138947,20.867440887135,22.1823952384238,22.3150906129755,22.5085595398157,22.0433834854667,21.5892013667342,22.7258233036635
"sp|P53990|IST1_HUMAN",2,2,1,1,2,1,1,1,1,2,0,0,0,0,0,2,2,2,0.431935542688636,0.177237868352018,0.512712424093426,0.308356113766965,21.0384585266365,NA,NA,NA,NA,NA,21.2843731976813,21.0377324285667,20.1005512151219,19.0246667992098,19.5603397997863,19.7069631728643,20.8475416222794,18.159990889303,17.9418236175591,18.3051609393815,20.5214877057009,20.7659149841021
"sp|P53992|SC24C_HUMAN",6,8,5,5,4,3,2,2,8,7,0,3,0,0,0,6,6,5,0.518515335827511,0.632373600782115,0.594217159325275,0.752476984029629,22.7488895598644,NA,21.9669080797894,NA,NA,NA,23.0426055423743,22.8462415564382,21.4213516702469,23.5195199631392,22.5594086601865,23.25450150556,21.984992719388,20.9319725889137,21.4565406714143,21.561383711188,23.0974070872037,23.2715360592542
"sp|P53999|TCP4_HUMAN",3,3,3,4,3,2,2,2,3,3,2,2,2,2,2,3,3,3,0.00323237288684399,0.270689531373628,0.00725080008935231,0.417543930677903,24.0942529770312,22.7236896462796,22.7338085768174,23.2311533957307,22.9324143964209,24.0574154279659,24.756275305653,24.6069203255681,24.8766140639522,24.5184278593487,24.4913993533696,24.8202991392499,24.4647242054192,24.2064601786514,22.0106687470794,22.7599430642165,24.4955363021458,24.6275797152896
"sp|P54105|ICLN_HUMAN",1,1,1,1,0,0,0,0,2,1,0,2,0,0,0,2,1,2,0.0553475250782254,0.740031897525545,0.0881096891164654,0.834093634985961,20.2634580026162,NA,21.3755735744226,NA,NA,NA,22.0612579512698,21.5071900785316,22.0157240905073,21.6659937185083,21.1981773041835,21.510951161113,NA,NA,NA,NA,21.0411475919126,20.9243111393268
"sp|P54136|SYRC_HUMAN",15,15,14,13,11,9,11,12,16,14,1,13,1,1,8,17,17,18,0.00114360301198324,0.0075609806098148,0.00290536981422769,0.0313149281493175,25.6603217502879,19.4046008518069,25.2814738881318,19.8453369490607,19.7521747746483,23.7091469408997,25.916749051587,25.902886354832,25.8550966974834,25.7653008041451,25.3434411522008,25.4490229061842,24.7874442929146,24.5678206374447,24.9268606061944,24.7430234518323,25.4704049745412,25.226265501407
"sp|P54577|SYYC_HUMAN",5,5,4,4,3,3,4,2,4,5,0,5,0,0,0,4,6,6,0.877841606848133,0.214355277751006,0.910593448196645,0.352283547914615,22.6535979435731,NA,23.442284060937,NA,NA,NA,22.5795377900479,23.5284521238651,23.3641151474953,22.7936365419467,22.6270653853927,22.8732215768706,22.3161410139723,22.390990606222,22.8890104248621,20.4956514174187,22.7693391336533,23.0992711399369
"sp|P54578|UBP14_HUMAN",3,3,3,3,1,2,1,2,2,3,0,2,0,0,0,5,3,3,0.00563169337116921,0.332722279980274,0.0117978067756422,0.482149001563275,21.5506148647869,NA,21.7517316064875,NA,NA,NA,23.1709296393498,22.9855205919454,22.6141677502686,22.9073428260158,22.3481047011966,22.8398524873413,21.2821355628485,22.3467468140257,21.6091856591002,22.0867007793503,22.4977729678372,22.2388964803758
"sp|P54687|BCAT1_HUMAN",0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4337755012792,20.1423885214015,NA,19.9380970491258,19.8912985330308,NA,NA,NA,NA,20.0011551259076,19.4475479854926
"sp|P54709|AT1B3_HUMAN",4,0,2,0,1,0,0,2,1,1,5,3,3,2,1,0,0,1,0.00136136826047688,0.0901118420114326,0.00338030307695769,0.193562608004821,23.6561979178429,23.6420807424807,23.116267012229,23.4424125584657,23.0550904157835,22.3061607930984,NA,NA,18.6883489119035,NA,22.1280021728871,NA,21.8714801983489,NA,NA,21.8293655847554,22.6894303573183,22.4419898948837
"sp|P54725|RD23A_HUMAN",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2604476712071,19.8736864576887,20.4720075382407,NA,19.8707265992809,19.6903895990655,NA,NA,NA,NA,NA,NA
"sp|P54727|RD23B_HUMAN",3,7,7,7,6,4,5,4,6,6,2,2,2,2,4,5,5,5,1.99268842191563e-09,3.40785279715159e-08,1.19554400954157e-07,6.06907602692725e-06,23.1858840252788,21.0911307811416,21.4454220762762,21.346868674414,21.0410103177881,22.0643220192225,24.8146892553421,24.5231326093146,24.9258752066668,25.4508230621339,25.0750999412958,24.9669627034747,24.4481812920786,24.2277186034259,24.4669674762318,24.2036437520148,24.5970534895124,24.6024694671801
"sp|P54753|EPHB3_HUMAN",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.154273597286274,0.00614890035417105,0.212813473824672,0.0266497694553564,NA,NA,NA,NA,22.3208205488711,NA,NA,NA,23.5833289204865,NA,NA,NA,NA,NA,NA,NA,25.4547979449415,25.203262985364
"sp|P54802|ANAG_HUMAN",2,0,0,1,3,1,2,1,1,2,2,0,2,1,1,0,0,1,0.138574838421555,0.160256766327276,0.195155790623453,0.290150651788479,20.7987937088792,20.4131913853325,NA,18.8162815978252,20.9420973007168,18.3355567261899,NA,NA,19.0711870485747,NA,NA,18.3032469236902,21.5269413456676,19.376262909342,20.9587743975267,NA,20.4963333204407,21.1351041600161
"sp|P54819|KAD2_HUMAN",6,5,6,6,5,5,5,4,7,7,7,7,8,8,7,6,7,7,7.9159815665682e-05,2.96571958338319e-07,0.00029594976538647,2.20901448513269e-05,25.9968681073725,26.5171304807188,25.6088536864248,26.6202576444964,26.4636387539015,26.1767099252321,25.0211793762691,25.1817551660869,25.0186699957255,24.729411624408,24.7647982275537,24.832595365695,24.2866696162338,23.799871360851,24.1849835920469,23.3797901336751,24.8129191176848,24.8410227057464
"sp|P54886|P5CS_HUMAN",2,18,15,16,4,4,4,2,8,5,0,0,0,0,0,19,17,17,3.90479474116455e-07,0.00243177034626125,3.91272325840549e-06,0.0132328836342383,20.5690565924073,NA,NA,NA,NA,NA,25.8926046275556,25.6452986669448,25.3583912146872,25.7521099297484,25.1685582594444,25.3301038975835,22.6460900224823,21.9562390890464,22.7474714270716,NA,23.3984351881669,22.1051722585663
"sp|P54920|SNAA_HUMAN;sp|Q9H115|SNAB_HUMAN",3,1,1,2,2,1,2,2,2,4,1,1,1,1,1,2,0,0,0.144157486023496,0.0295279631027326,0.201677446782694,0.0854435446355289,22.0619499562384,20.1018247947204,21.4721908215644,20.7828879929308,20.8016643950907,20.9675777795276,20.7722694742084,NA,NA,18.5541839817173,19.7070212097014,21.750020051297,22.2311077805773,21.4522711332446,22.1144080979457,21.5162076994958,22.323394194855,23.5118620896789
"sp|P55010|IF5_HUMAN",3,2,2,4,0,2,1,2,2,2,0,3,0,0,0,2,4,3,0.991498487925156,0.00742756718611292,0.995026952294997,0.0309587321650962,22.5845117127582,NA,22.8747028061004,NA,NA,NA,22.7868360302473,23.5452783496818,22.7730212305455,21.9632061192981,21.8387088499657,23.4411072781025,NA,21.439469118149,20.7736264876517,21.2794400683211,21.4855053665336,21.398097364238
"sp|P55036|PSMD4_HUMAN;sp|A2A3N6|PIPSL_HUMAN",6,6,6,4,5,3,3,5,6,7,2,3,3,2,2,5,6,6,2.72159842600476e-05,4.06653182390302e-05,0.000122061548337518,0.000581484368104089,23.5994882852816,21.7232408244418,22.5618975834656,21.9539017328326,22.1449558698642,22.3821992853413,24.1497944781986,24.3109095661965,24.5447388073931,24.2041659990287,24.0282588335952,23.4490923527745,23.8911965997603,23.6186219597633,23.5486022544087,23.8917103191161,24.7820152559241,24.6090847887296
"sp|P55039|DRG2_HUMAN",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0984872046967,NA,NA,NA,NA,NA,NA,18.4274389812993,NA,NA
"sp|P55060|XPO2_HUMAN",20,22,21,20,11,7,13,7,15,15,0,15,2,3,5,23,21,21,0.0829969598042158,0.0377237365846003,0.124779892348455,0.102355678627745,26.3978216352157,NA,25.9079823832055,20.8052935067911,29.0934769122756,23.2183196355643,27.0085456362212,26.6889066074159,26.619475972292,27.8589642955778,29.4079928228072,26.3336189934005,28.8720877768126,24.4358498446959,29.0963627584812,29.1779435287317,29.6161198890857,25.6987881176302
"sp|P55072|TERA_HUMAN",19,26,25,26,22,19,21,22,25,25,9,12,10,9,13,32,28,28,7.32173893026505e-08,7.15666472157024e-07,1.2790365175525e-06,3.78916383501516e-05,26.5964357254432,24.6313564452868,25.6551333246527,25.0501882014062,24.6633450525609,26.0456991247764,28.1137740469998,28.1402739510542,28.0179757486227,27.8990769111748,27.6919042680318,27.6987780657094,27.5812236003198,27.4473694994908,27.4189976361301,27.3876389770068,27.7618249806651,27.8106638354616
"sp|P55084|ECHB_HUMAN",3,10,10,8,4,3,3,3,7,7,0,1,0,0,1,9,8,7,1.00835630326323e-08,6.05314666177818e-06,3.42363099399458e-07,0.000146396472968191,21.6520306484261,NA,18.6278728823105,NA,NA,20.8877360657569,25.8741876656874,25.6277739178602,25.3735738445158,25.8818214269891,25.7609346421582,25.5130697019717,23.8112945548436,22.9931625180881,23.3050620227171,23.4561634020917,24.2495718022524,23.9442707890816
"sp|P55145|MANF_HUMAN",7,7,7,7,7,6,5,6,7,6,7,6,7,6,6,6,6,7,1.10556637196147e-07,0.103919667927876,1.63634199730454e-06,0.213618708783535,25.9137102055031,26.6993001150026,25.4497015324995,26.6310696540669,26.4531828122569,26.2998551186753,24.0050514709702,23.6008312237934,24.6724943545915,23.8489973262068,24.2904235593801,24.3907039799022,25.957965611973,25.5969358098745,25.481965329804,25.5603104955122,26.2138848243703,26.0228053595365
"sp|P55157|MTP_HUMAN",9,5,7,5,11,6,10,9,9,11,12,5,13,10,13,6,6,7,0.000606267369285975,0.815057579465682,0.00164617852403097,0.885578368371199,25.4283044752235,25.7331305616002,24.4006846352073,26.1222797887981,25.9138188843038,25.7102837045089,23.2070329573414,25.2352935289214,23.454850156117,23.2280943916723,23.2042772832687,25.305050844294,25.8042815963518,25.32069128501,25.7466158257042,25.5776077297816,25.6767622434542,25.7408531784706
"sp|P55196|AFAD_HUMAN",2,0,3,2,0,0,0,0,1,2,0,0,0,0,0,1,2,2,0.674178293811463,0.150770809576017,0.735670509664913,0.280198118029427,20.5773909522166,NA,NA,NA,NA,NA,19.5427667236124,20.579357387928,20.4352059295621,NA,20.7066980516515,20.3928043517123,NA,NA,NA,NA,19.2659795940207,19.8978830781607
"sp|P55209|NP1L1_HUMAN",4,5,4,4,3,2,3,3,4,3,2,2,1,0,3,5,6,5,3.45744505371334e-06,0.000289458134914416,2.36159049689624e-05,0.0025658302547391,23.5286595242561,20.9585352205515,21.8374752856461,20.8409552477252,NA,22.2107891004418,24.4613609053743,25.0285167880503,24.7974074908003,24.6384161558002,23.9930059094653,24.2008523033457,23.6714659781474,22.8605678111773,23.6075992836205,23.856129230928,24.1414393289139,23.8873156933262
"sp|P55263|ADK_HUMAN",8,11,7,8,2,4,3,3,5,6,0,5,1,0,1,10,11,8,0.000732453920784387,0.14812774963344,0.00194541020739249,0.277155932695232,23.052840640385,NA,22.9690322747748,18.4350856224567,NA,19.4992343530158,24.2934203298675,24.3327380530449,24.2527266758045,24.3365856539225,23.1955364175614,23.4388709745493,21.2798784442032,22.0144019887156,21.9481139859064,22.0413032079892,22.1773977744102,23.0674346244459
