"","protein_group","number_of_peptides_control_1","number_of_peptides_control_2","number_of_peptides_control_3","number_of_peptides_infected_1","number_of_peptides_infected_2","number_of_peptides_infected_3","abundance_control_1","abundance_infected_1","abundance_control_2","abundance_infected_2","abundance_control_3","abundance_infected_3","log_ratios_infected..vs.control.","differential_abundance_qvalue_infected..vs.control."
"889","sp|Q9WUA3|PFKAP_MOUSE",NA,NA,NA,NA,NA,2,19.5771634765085,18.3746896722204,18.6873793060279,18.8616223332321,19.2406287543345,20.6384435328924,0.123194667157999,1
"890","sp|Q3TKT4|SMCA4_MOUSE",NA,NA,NA,NA,2,NA,21.5308095838918,21.1982097090102,21.5381143171789,20.4328482130225,20.2863123990247,21.8218005442089,0.0325407220487352,1
"891","sp|P47915|RL29_MOUSE",2,2,2,2,1,2,22.6261723397829,22.0298882359332,22.3600650231602,21.6600736052364,21.4905570033975,22.3341906161671,-0.150880636334635,1
"892","sp|P09671|SODM_MOUSE",2,1,NA,NA,NA,NA,21.4017403219511,20.2934734674734,20.9664935668363,19.9206142672824,19.7183040755777,20.6078181469248,-0.421544027561499,1
"893","sp|P62862|RS30_MOUSE",2,1,2,1,1,2,22.2155566981528,21.173912998003,21.6501824874743,20.7105331048999,20.7891819786282,21.848029926846,-0.307481711502133,1
"894","sp|Q9DCE9|IRGM3_MOUSE",1,NA,NA,2,2,1,19.2676571087802,19.4845163487774,18.592194910328,19.5624692997256,18.4377142443143,22.5343111951188,1.7612435267331,0.0299130885287299
"895","sp|Q99J99|THTM_MOUSE",1,NA,NA,NA,1,2,19.9677756040905,19.1649604582848,19.2792936101524,18.5287614565593,18.7048609912884,19.8372325452018,-0.140325248495133,1
"896","sp|Q9DBZ5|EIF3K_MOUSE",1,1,NA,2,1,1,20.7185344479959,20.738286190559,20.2449604249118,20.2373418550174,19.7173986357646,21.0996593811005,0.464797972668201,0.598182389755752
"897","sp|Q9R1P3|PSB2_MOUSE",2,1,NA,1,NA,1,22.0502005608297,20.9560562552565,21.4054141744483,20.5693709920774,20.3810162458442,21.4113004679088,-0.299967755293168,1
"898","sp|Q9WV55|VAPA_MOUSE",2,1,NA,1,1,2,19.8666252567011,19.9582657847433,19.6747101677566,19.4371699150022,19.0478513136587,20.4374923961899,0.414580452606334,0.741580317323197
"899","sp|O88668|CREG1_MOUSE",2,1,2,NA,1,1,20.868518897475,19.4399177269156,19.8558539595546,19.0592044901369,19.5550583151473,19.6721199137777,-0.7027296804489,0.701751127436852
"900","sp|Q9R0N0|GALK1_MOUSE",1,NA,NA,1,NA,2,20.8384092429734,20.2940774530964,20.8122109991814,20.1310684870782,19.8133737320075,20.9265524449593,-0.0374318630094663,1
"901","sp|Q8R5A3|AB1IP_MOUSE",NA,NA,NA,NA,NA,2,20.0432125630335,19.8157661606487,19.8231303698309,19.7974954898603,19.7325316183119,20.6300304401243,0.214805846485667,1
"902","sp|P83870|PHF5A_MOUSE",2,NA,NA,2,1,NA,20.8921970396047,20.2343104953476,20.1003854761343,19.8222631157605,19.3572056487126,20.6224539383966,0.109746461684367,1
"903","sp|Q9CQW2|ARL8B_MOUSE",NA,NA,NA,1,2,1,20.733069333332,19.9459882250621,20.3619158099425,19.8821591277279,19.8075518533204,20.4506235387717,-0.207922035011067,1
"904","sp|Q60648|SAP3_MOUSE",2,1,1,1,NA,1,20.514154678348,19.5638647076833,19.6920729248237,19.1924317452091,19.8626063345846,20.2073390892978,-0.368399465188701,1
"905","sp|Q9WVA2|TIM8A_MOUSE",2,2,NA,2,1,1,21.0355136352742,20.1423980057081,20.7042369618515,19.7714713344654,19.5181091113767,20.7748698853247,-0.189706827668066,1
"906","sp|P62307|RUXF_MOUSE",2,2,1,1,1,2,21.1921558333411,20.31282646599,20.9070391809671,20.0911825789987,19.7758230520428,21.1349692768211,-0.1120132481804,1
"907","sp|O70370|CATS_MOUSE",1,NA,NA,NA,NA,NA,19.2846664097733,18.2419472233409,18.230007813195,18.1434808234055,17.7894512429269,18.7386008192252,-0.0600321999745338,1
"908","sp|P61620|S61A1_MOUSE",1,1,1,2,1,1,21.29108749081,20.9579601908011,21.0923808416868,20.3688996586112,19.8451328092204,21.4846582039732,0.194305637222766,1
"909","sp|P10649|GSTM1_MOUSE; sp|P15626|GSTM2_MOUSE; sp|Q80W21|GSTM7_MOUSE; sp|Q8R5I6|GSTM4_MOUSE",2,1,NA,1,NA,NA,21.2505074794403,20.0154101246948,20.8219932760591,19.6502391473767,20.4663840817851,20.2807762969235,-0.864153089429835,0.0969592167069267
"910","sp|Q9CQS8|SC61B_MOUSE",1,1,1,2,NA,1,21.4387785300566,21.1196725682558,21.4954715336942,20.6678378951449,20.1351600307161,21.9984746537092,0.238858340881,1
"911","sp|Q9EPB4|ASC_MOUSE",1,2,1,1,1,1,22.6629280088228,21.5760381780177,22.0072745530746,21.5480147263184,21.7588768707867,21.0944577308008,-0.736856265849066,1
"912","sp|P0CW02|LY6C1_MOUSE",2,NA,NA,NA,NA,NA,21.1721195117736,20.2237470634789,20.2726021651603,19.6754307591984,19.5564585672742,20.8412667089687,-0.0869119041873674,1
"913","sp|Q91VJ5|PQBP1_MOUSE",1,1,2,1,NA,2,21.1504873366897,19.9037671305426,20.6679208156023,20.1820357229342,20.1031267386066,20.5788507289796,-0.418960436147401,1
"914","sp|O88712|CTBP1_MOUSE",1,2,NA,2,NA,2,20.8853758543435,20.2712361755284,20.4103545587968,20.0171448297666,19.7246799617213,20.8193817654643,0.0291174652992332,1
"915","sp|Q9DCG9|TR112_MOUSE",2,1,1,1,1,1,28.5105689729116,19.9935288534196,28.5803633556103,27.8485287699529,19.3524477300944,28.7900876390961,0.0629217346174341,1
"916","sp|P61804|DAD1_MOUSE",1,2,1,2,1,2,21.014248339643,20.7075255424415,21.0256061282448,20.3014326934257,19.7370923659513,21.3261345683479,0.186048656792,1
"917","sp|Q4KML4|ABRAL_MOUSE",2,1,1,1,1,1,22.9734174543645,21.6630212046963,21.8701473877008,21.5957283600195,21.2491379082416,22.6167880870812,-0.0723883661699674,1
"918","sp|P57759|ERP29_MOUSE",2,1,1,2,NA,1,21.6038615167349,20.8937995905469,21.1234776400022,21.0262164411075,20.4384703013764,21.5513766528782,0.101861075473034,1
"919","sp|Q3UZZ4|OLFM4_MOUSE",1,1,NA,2,NA,NA,19.9092003685714,19.5763182607881,19.5591235815555,18.5858963898068,18.1922374214704,18.7441405273255,-0.251402064558968,1
"920","sp|Q3U1Z5|GPSM3_MOUSE",2,1,1,1,NA,1,20.8640153151717,19.9919781381528,20.6316389102525,19.7649792771133,19.5985750552416,19.8313777016405,-0.501964721253067,1
"921","sp|P45952|ACADM_MOUSE",2,2,NA,1,1,2,20.8111800477001,18.8334491330428,19.9656310606217,19.1344424646133,19.1975744135486,20.0553936587303,-0.650366755161333,0.759344897576924
"922","sp|P22907|HEM3_MOUSE",2,NA,NA,NA,NA,2,21.3753967794676,21.1282503584444,21.07872757156,20.7722674493157,20.9085747669992,21.6009226261565,0.0462471052965985,1
"923","sp|O35405|PLD3_MOUSE",2,1,NA,1,NA,1,20.4810988798226,18.7003897629309,19.8140959950051,18.525818383194,19.2545898128015,19.5498812469043,-0.9245650982,0.0404927153498566
"924","sp|P15530|CD79B_MOUSE",1,2,NA,NA,NA,NA,21.0739032531787,20.5754974690967,20.5089654915419,20.1869931624215,19.7947968963641,21.1573824037131,0.180735798048867,1
"925","sp|Q05816|FABP5_MOUSE",2,NA,1,1,1,2,21.5369619157304,20.9431384520901,21.0862740931494,20.9536019011247,20.3555323038198,20.9991494671099,-0.0276261641249675,1
"926","sp|P16460|ASSY_MOUSE",2,1,1,1,1,1,20.6539517457467,19.7462450011065,20.3824709938356,19.5874822525843,19.4108229337674,20.2870625921714,-0.275485275829165,1
"927","sp|Q9CQ43|DUT_MOUSE",NA,NA,NA,NA,1,2,19.943946744449,19.7807552085906,18.4879392408126,19.8358395468819,18.5666967763259,20.4353424170577,1.01778480364757,0.0969592167069267
"928","sp|P62843|RS15_MOUSE",1,NA,NA,NA,NA,2,20.4161859721295,18.9463997017745,20.0439661213505,19.3982916100631,19.1000487161753,19.9375798284136,-0.425976556468034,1
"929","sp|P62334|PRS10_MOUSE",1,1,NA,1,NA,2,21.2275426479686,20.8017884695832,20.640687677382,19.9578015221384,19.8711152506458,21.0921001259667,0.0374481805639656,1
"930","sp|Q8K426|RETNG_MOUSE",1,2,NA,1,NA,1,22.5107943441332,21.4340366610155,21.9616381571333,20.8718457536506,20.5930429638558,21.8207077806246,-0.312961756610534,1
"931","sp|Q9CYG7|TOM34_MOUSE",NA,NA,NA,2,NA,NA,20.2149115122619,19.4845635501691,20.3199518307441,19.3377226106671,19.4016110356691,19.9394377166116,-0.391583500409099,1
"932","sp|Q9WUM4|COR1C_MOUSE",1,NA,1,1,1,2,21.6185162346581,20.5827569152924,21.0687235089586,20.1401635490322,20.1683682156433,21.1231165340221,-0.336523653637767,1
"933","sp|P18654|KS6A3_MOUSE",2,1,NA,1,1,NA,20.5395141880864,19.795356495998,20.3908000329293,19.2631685919229,19.0727987670557,20.2492841986296,-0.231767900506968,1
"934","sp|Q8K1M6|DNM1L_MOUSE",NA,NA,NA,NA,NA,2,19.3902961069104,18.8010568585128,19.1219530350203,18.4377302126497,18.3092520699473,19.7309113258823,0.0493990617222669,1
"935","sp|Q9JLV6|PNKP_MOUSE",1,2,1,2,1,NA,21.3599681402567,20.9385989767754,20.7716627483409,20.1620611995541,20.1215972317939,21.3392455844606,0.0622258801328653,1
"936","sp|Q8BNW9|KBTBB_MOUSE",2,NA,NA,NA,NA,1,19.9641634280234,19.0162807036811,19.4703648355704,18.572753065528,18.2802154460228,19.3361390487169,-0.263190297230201,1
"937","sp|Q6WVG3|KCD12_MOUSE",2,1,NA,NA,NA,1,19.6749046208934,19.6555285395181,19.555974230046,19.0445602137682,18.8588988446938,20.0139489344036,0.2080866640189,1
"938","sp|Q8BHJ5|TBL1R_MOUSE",2,NA,NA,NA,NA,NA,20.4196891740207,19.7445132894749,20.2798107576044,19.0528287102013,19.1867311616008,20.2603754557049,-0.276171212614935,1
"939","sp|Q80X41|VRK1_MOUSE",2,1,NA,1,1,1,20.6271827344852,19.9232805025789,20.3920723676383,19.5752077614461,19.8544710421169,20.8015286896381,-0.191236396859098,1
"940","sp|Q9CXZ1|NDUS4_MOUSE",2,NA,NA,1,NA,1,20.6459336745827,19.6297997094205,19.8306517560615,19.3404665178612,18.4032700527186,20.3138714367717,0.134760726896866,1
"941","sp|P29595|NEDD8_MOUSE",1,1,1,1,1,2,21.4774265087437,20.422569646961,20.6439598709496,19.6815730038715,19.9490188491324,21.2315264842854,-0.244912031235934,1
"942","sp|Q9CY66|GAR1_MOUSE",2,2,1,2,NA,2,21.4609167840354,20.8125744333012,20.9742439873716,20.1488774681899,20.1373548605412,21.4166404756229,-0.0648077516114007,1
"943","sp|Q569Z5|DDX46_MOUSE",1,NA,NA,NA,NA,2,20.4399030201758,18.8582883961901,20.5618440246392,19.4063384121622,19.0270687374852,20.5752488549962,-0.396313372983901,1
"944","sp|P61971|NTF2_MOUSE",2,NA,1,NA,1,1,22.1845541026549,21.0221459648114,21.5256758829072,20.3575642248985,20.5146435120192,21.5812343781407,-0.421309643243568,1
"945","sp|Q6ZQ38|CAND1_MOUSE",2,2,NA,1,NA,2,21.4441381974409,20.5350844244137,21.3608626192954,19.9261548969771,19.86430120883,21.2446337100634,-0.321142998037367,1
"946","sp|Q68FL6|SYMC_MOUSE",NA,NA,NA,NA,NA,2,18.5561954310733,19.0064682062671,19.4067410284692,18.8245879410334,18.4190533545517,19.4864830036011,0.311849778935802,0.999963427709092
"947","sp|Q569Z6|TR150_MOUSE",2,1,NA,NA,NA,NA,21.2449602797861,20.5544357962713,21.1107958298134,20.6506149593175,20.1965724118359,21.5550702642226,0.0692641661253338,1
"948","sp|Q9CYZ2|TPD54_MOUSE",2,1,1,1,1,2,20.6322291138818,19.9712599815896,19.8684390166992,19.1602259767356,19.0702270981824,20.0458461377465,-0.131187710897232,1
"949","sp|Q9Z1Z0|USO1_MOUSE",NA,1,NA,NA,NA,2,20.2233774964058,19.1863142264392,19.8264321101955,19.1784493817472,18.8482023844364,20.3802356580887,-0.0510042415875335,1
"950","sp|Q60737|CSK21_MOUSE",1,1,NA,2,NA,1,20.6549700748997,20.4259393748321,20.0902158201331,19.7194834452313,19.4920962058079,20.248525527041,0.0522220820879002,1
"951","sp|Q9CQQ8|LSM7_MOUSE",2,NA,NA,NA,NA,1,21.1250642033484,20.2409966882775,20.8027664081519,19.8402179802914,19.7752007387138,20.3763721080259,-0.415148191206433,1
"952","sp|P47740|AL3A2_MOUSE",1,1,NA,NA,NA,2,19.8120688692514,19.4820806880074,19.488315678696,19.0837685541232,18.8124075664516,20.2740567535974,0.242371293776332,1
"953","sp|Q9Z1X4|ILF3_MOUSE",1,2,NA,1,NA,1,20.5006342757451,20.0522948982046,20.2963197166544,19.743513646631,19.4231069211859,20.4261385539127,0.000628728387634207,1
"954","sp|Q61425|HCDH_MOUSE",2,1,2,1,1,1,20.7958208906778,20.1865855030875,20.1541289518057,19.7388414615317,19.1452116828684,20.5743915395881,0.134885659618466,1
"955","sp|P56812|PDCD5_MOUSE",1,2,NA,1,NA,1,21.1515700105296,19.9997065677588,20.4084290018409,19.663445180782,19.4375473788571,20.8991402265183,-0.145084805389502,1
"956","sp|Q61206|PA1B2_MOUSE",2,NA,NA,NA,NA,1,21.4648477110157,20.5574786597884,20.5503430842484,20.5865326501673,20.5362515988695,21.2271861057878,-0.0600816594633666,1
"957","sp|Q9CPQ1|COX6C_MOUSE",1,2,2,1,2,1,21.8300199630597,21.3718372515682,21.5805169007291,21.2190373182815,21.281104548183,21.8747116243405,-0.0753517392605344,1
"958","sp|Q9ES52|SHIP1_MOUSE",NA,NA,NA,NA,NA,2,19.7028625849758,19.5980701156223,19.5413065140236,19.3010886557426,19.0648637840745,19.8897811381922,0.159969008827732,1
"959","sp|Q8BHL5|ELMO2_MOUSE; sp|Q8BPU7|ELMO1_MOUSE",NA,NA,NA,NA,NA,2,20.159885191538,19.7011139442332,19.946170956231,19.6168709661546,19.3676698845527,20.590915477532,0.1450581185327,1
"960","sp|Q8BWY3|ERF1_MOUSE",NA,NA,NA,NA,1,2,19.9016754799199,19.8120711261377,20.1723759260429,19.7808979426371,19.2136363156553,20.6228599569272,0.309380434694634,1
"961","sp|P46061|RAGP1_MOUSE",1,NA,NA,NA,1,2,20.1030511608892,19.4150875935157,19.4933060174852,19.1456481280661,20.1444843001536,21.6012175330108,0.140370592021533,1
"962","sp|Q9WUK4|RFC2_MOUSE",NA,NA,NA,1,NA,2,19.2486552212877,18.9114112702308,18.6772744419743,18.8300256593311,17.7226251819869,19.5377557613914,0.543545948568133,0.533250019698712
"963","sp|P03930|ATP8_MOUSE",1,1,1,1,1,2,22.3382426454707,21.7031330438117,21.846849096485,21.1169023288693,21.2931845114692,22.0466650869811,-0.203858597920932,1
"964","sp|D3Z7P3|GLSK_MOUSE",1,1,NA,NA,1,2,19.8063586433135,19.7362422216713,19.7031681152281,19.0643046425225,18.9900630128847,20.3368850232242,0.212614038663901,1
"965","sp|Q9CR61|NDUB7_MOUSE",NA,NA,NA,1,NA,2,20.6041235782932,19.5411497925686,19.7834118427541,19.695053759733,18.9318103736019,20.3667442833957,0.0945340136827006,1
"966","sp|P32921|SYWC_MOUSE",1,2,NA,2,1,1,21.1202438900778,20.2836610866247,20.047199148173,19.9174494712017,19.7518609083046,21.3230362005957,0.201614270622233,1
"967","sp|P13379|CD5_MOUSE",NA,NA,2,NA,NA,NA,22.0262640660697,21.183088775929,21.8964066898403,21.2279139340429,21.0977208034655,22.1380817698712,-0.157102359844134,1
"968","sp|O89100|GRAP2_MOUSE",2,2,NA,NA,1,1,20.5030677312227,19.64788359316,20.1135819413433,19.3422966203731,19.8411581333204,20.1801243535342,-0.429167746273032,1
"969","sp|P39749|FEN1_MOUSE",2,1,NA,2,1,1,20.7543064659986,20.6958114235346,20.6919131201808,20.4752882585131,19.9730724748993,21.0726257594029,0.274811126790633,1
"970","sp|Q9QZE5|COPG1_MOUSE",2,NA,NA,1,NA,1,20.6240630618544,20.2982038406564,20.817503659966,19.9532512689375,19.6296829029927,20.7627301616715,-0.0190214511825673,1
"971","sp|Q99JB2|STML2_MOUSE",1,NA,NA,1,NA,1,18.8558677345998,19.3978137807381,18.2287737934282,18.1032746929429,18.4487164832344,19.2968964734386,0.4215423119524,0.999963427709092
"972","sp|E9Q5C9|NOLC1_MOUSE",NA,1,NA,1,NA,2,20.1854826803765,19.6373762118906,20.1503660018148,19.3501430839194,18.9442049174029,20.3524485491073,0.0199714151077011,1
"973","sp|Q8K4G5|ABLM1_MOUSE",1,1,NA,1,NA,2,20.0430716860604,19.4431536185168,19.86913707032,18.5545656573986,18.7900795828859,19.573756380951,-0.376937560799968,1
"974","sp|Q8BH95|ECHM_MOUSE",2,NA,NA,NA,NA,NA,20.2870441330242,19.6427515558177,20.0721636869207,19.7591156914241,19.1233113814257,20.2289134933905,0.0494205130872333,1
"975","sp|O08582|GTPB1_MOUSE",NA,NA,NA,NA,NA,2,20.0094339808167,19.4370769309524,19.9462942159992,18.5820638615011,19.2497896501345,19.9025628942942,-0.427938053400898,1
"976","sp|Q60875|ARHG2_MOUSE",NA,NA,NA,NA,NA,2,21.1281850551096,20.9629537993941,21.0833213875734,20.4322775833937,19.7157224101871,21.4508019749077,0.306268168275133,1
"977","sp|P70269|CATE_MOUSE",2,1,NA,1,1,1,21.0630513785097,19.9118262618847,20.6209447789014,19.5790249234775,19.6573733033325,20.6139820827187,-0.412178730887567,1
"978","sp|Q6PGH1|BUD31_MOUSE",NA,NA,NA,NA,NA,2,20.2973268856458,19.2002076206366,19.5341247424268,19.3963096174111,19.2991891437193,20.2279419822337,-0.102060517170167,1
"979","sp|Q9D8W5|PSD12_MOUSE",NA,NA,NA,NA,NA,2,19.4784552475869,19.0468532429136,19.1550067138741,18.8402159821903,18.2548320047246,19.6610312840844,0.219935514334233,1
"980","sp|Q6ZWU9|RS27_MOUSE",2,1,NA,NA,NA,NA,21.2328010585374,20.8664510331085,20.8792685724895,19.8767921319035,19.3362136831447,21.2650901968915,0.186683349243966,1
"981","sp|Q62048|PEA15_MOUSE",2,1,NA,NA,NA,NA,20.7895014074825,19.1673985438638,20.0890708930187,19.0501778180744,19.2233880911237,19.1533176113334,-0.910355472784434,0.150684644277576
"982","sp|O35295|PURB_MOUSE",1,2,1,1,1,1,21.1096978881471,20.5113632287225,20.8403274950543,20.2479889189948,20.335081992523,21.2330434003728,-0.0975706092114332,1
"983","sp|P42125|ECI1_MOUSE",1,NA,NA,NA,NA,2,21.7111712173715,20.0315930105535,20.6488466576221,20.7046846663574,20.1645046397267,20.9103876454089,-0.2926190641335,1
"984","sp|Q6ZWQ7|SPCS3_MOUSE",NA,2,1,1,NA,1,22.027375544104,21.0780204704989,21.5676443103747,20.494273314671,20.6681816700331,21.6805312234576,-0.336792171961434,1
"985","sp|P62309|RUXG_MOUSE",1,NA,NA,1,1,2,20.8112576739507,19.5884229858537,20.3688501152836,19.6585917609887,19.91674472112,20.6288413166818,-0.406998815610033,1
"986","sp|Q9DBS1|TMM43_MOUSE",NA,1,NA,2,NA,2,20.6672849298357,19.9612682664861,20.2334090312017,19.8935564996521,20.1187023792667,21.0226502391046,-0.0473071116870993,1
"987","sp|P46467|VPS4B_MOUSE",2,NA,NA,NA,NA,1,19.6187715129266,19.7088474982895,19.8000637263328,19.4010619124592,19.0593446192741,20.1762769545171,0.269335502244099,1
"988","sp|O70492|SNX3_MOUSE",2,1,1,1,1,1,19.8642309197976,19.8029813158719,20.3165967001065,19.6678750302429,18.8170094889701,20.2899208070288,0.2543133480898,1
"989","sp|Q9JHI5|IVD_MOUSE",2,NA,NA,NA,NA,NA,20.7921437792352,18.8024086991787,23.3192601736483,19.1985943152559,19.0762803313769,23.4764478361719,-0.570077811217967,1
"990","sp|Q9EP69|SAC1_MOUSE",NA,NA,NA,NA,NA,2,20.1855864109171,19.938339181132,20.1182287020199,17.7705110449272,19.1114030018194,20.402156711976,-0.434737058907065,1
"991","sp|Q9D379|HYEP_MOUSE",NA,NA,NA,2,NA,2,21.0520283428002,20.1917384875767,20.8567883422759,20.018975059503,20.3370066098611,20.5388079682264,-0.498767259877033,1
"992","sp|P11942|CD3G_MOUSE",NA,2,NA,NA,NA,1,20.3148548170636,19.2523322280558,19.8494893870392,18.6632302891313,19.1654520167926,20.0205571445958,-0.464558853037501,1
"993","sp|Q02819|NUCB1_MOUSE",2,NA,NA,NA,NA,NA,20.4416901904523,18.6110852590529,19.4893944996292,18.5602171333131,18.1631436672642,19.1756363346622,-0.5824298767725,1
"994","sp|Q8K0E8|FIBB_MOUSE",NA,NA,NA,1,1,2,20.2524367597289,19.8298961255124,19.8122295068562,19.6074632843956,19.6208895423495,20.7076792969789,0.153160965984098,1
"995","sp|Q9R0P6|SC11A_MOUSE",1,2,NA,1,1,1,21.0747593499135,20.2922254346458,20.7315710496918,19.9845347529317,20.5373924808096,21.100767391832,-0.322065100335133,1
"996","sp|P55264|ADK_MOUSE",NA,1,NA,2,NA,1,20.6024512701573,20.2815989866097,20.5693665878357,19.7898088362352,19.630947405671,20.7333991536829,0.000680570954600057,1
"997","sp|Q9Z2I0|LETM1_MOUSE",1,1,NA,1,NA,2,20.5878626509276,20.076946851908,20.2001606027073,19.3972019691319,19.6160743943481,20.7653217149474,-0.0548757039985664,1
"998","sp|Q9R1C7|PR40A_MOUSE",NA,NA,NA,NA,1,2,19.6562334730972,19.3411903182039,19.6635964266851,19.1935527438037,18.8523799727313,20.111488968432,0.158007385975334,1
"999","sp|P26516|PSMD7_MOUSE",NA,1,1,2,NA,NA,20.3207589647868,19.9927912463774,19.7522013602992,19.6045845553225,19.2508263628196,20.7563891608141,0.343326091536133,1
"1000","sp|O08573|LEG9_MOUSE",1,1,1,2,1,2,20.2668997499751,20.8389119077695,20.8927417954478,20.2996029544231,19.5433681751978,21.5819378263882,0.672480989320033,1
"1001","sp|P46471|PRS7_MOUSE",1,NA,NA,2,NA,1,20.2325081744961,20.0613418543908,19.7643038777893,18.8718129431707,19.0160336026778,20.1782868953787,0.0328653459923333,1
"1002","sp|Q9QZD9|EIF3I_MOUSE",2,1,1,1,NA,1,20.6061946332012,20.1596667388298,20.1489556465982,19.6894534364564,19.3129092718945,20.6870488439209,0.156036489171066,1
"1003","sp|Q9JIF7|COPB_MOUSE",1,NA,1,2,NA,1,20.5873924071715,20.0432883371373,19.9719730586558,19.9969666441194,19.6507123630813,20.6063357338993,0.145504295415801,1
"1004","sp|Q8C181|MBNL2_MOUSE; sp|Q9JKP5|MBNL1_MOUSE",1,1,1,2,NA,1,20.790251438948,20.2473709788753,20.6649206363356,20.1663663078191,19.7972209851361,20.7595989028097,-0.0263522903052014,1
"1005","sp|Q64339|ISG15_MOUSE",1,1,NA,NA,2,1,20.1163023922769,20.2111859159622,20.2203200108527,19.7558111655036,19.3866655976976,20.0739542313748,0.105887770671134,1
"1006","sp|Q9D7N9|APMAP_MOUSE",2,1,NA,1,NA,1,20.1183137812168,19.2766001198783,19.8435877562724,18.8758385753471,19.1147765349701,20.064774178133,-0.2864883997003,1
"1007","sp|Q61205|PA1B3_MOUSE",NA,NA,1,1,NA,2,20.3322015824931,19.7432141759423,19.7374525283258,19.762808517292,19.1696553074393,20.4801156731025,0.248942982692867,1
"1008","sp|Q9Z2E1|MBD2_MOUSE",NA,NA,NA,NA,NA,2,19.7483650505479,18.7456579129376,19.6986925954335,19.2048093211421,18.5482819554944,19.6424792313927,-0.134131045334467,1
"1009","sp|O35691|PININ_MOUSE",1,1,NA,1,1,2,20.2413554964964,20.1093226278629,19.9921816829683,19.287061893051,19.0639006101289,20.4662058197381,0.188384183686132,1
"1010","sp|P62911|RL32_MOUSE",2,1,NA,NA,NA,1,21.8095857278066,21.2176731726714,21.309872928999,20.6206415780757,20.1879757250638,21.7130552344266,0.0813118677681004,1
"1011","sp|Q61152|PTN18_MOUSE",NA,NA,NA,NA,NA,2,19.8829980319786,19.3310732905269,19.4530418785772,18.681947826435,18.8171241922039,19.5950142990536,-0.181709562248068,1
"1012","sp|P83882|RL36A_MOUSE",NA,NA,NA,1,NA,2,21.3993907193241,20.9434423651092,20.7804562653764,20.3632452781202,19.9558645722386,21.52446447793,0.231813521406766,1
"1013","sp|Q8BMA6|SRP68_MOUSE",NA,NA,NA,NA,1,2,18.8017332371091,18.5778872319183,19.1473161154791,18.4806578449176,17.8822846354419,19.344819006774,0.190676698526601,1
"1014","sp|Q8BG81|PDIP3_MOUSE",NA,1,NA,1,1,2,19.8200536849349,19.4278937553713,19.4482268535227,19.0462146171655,19.0363305937073,19.632833610281,-0.0658897164490343,1
"1015","sp|P54116|STOM_MOUSE",2,NA,NA,NA,NA,NA,20.6084910453224,19.5089708092273,19.9666724802856,19.5176251797032,19.2109290332054,20.0382008165088,-0.240431917791366,1
"1016","sp|P70349|HINT1_MOUSE",NA,NA,NA,NA,NA,2,22.3735721168361,21.4218213746486,21.696756178473,21.3087982603112,21.0977101959597,21.510424460894,-0.308998131804999,1
"1017","sp|Q99LB6|MAT2B_MOUSE",2,2,NA,1,1,NA,20.3931885384954,19.5703298786489,19.9266133420114,19.3353786212337,18.9914523137268,20.2958015725877,-0.0365813739211009,1
"1018","sp|O70404|VAMP8_MOUSE",NA,1,NA,1,NA,2,21.2670178097867,19.833472110973,20.9557924912461,20.1208817306435,19.1702744400961,20.8241568996803,-0.204857999944034,1
"1019","sp|Q99JX3|GORS2_MOUSE",1,NA,NA,NA,NA,2,20.8032460618286,19.7571832608752,18.0742956734912,19.1612681627978,19.3869824585535,20.2643283388181,0.306085189539266,1
"1020","sp|P61327|MGN_MOUSE; sp|Q9CQL1|MGN2_MOUSE",NA,NA,2,NA,NA,NA,21.7245884794629,21.08563227057,21.3099950155678,20.4118670436204,20.3340705601362,21.5018760500857,-0.123092896963601,1
"1021","sp|P35737|DMB_MOUSE",1,1,NA,1,1,2,20.3053637568635,20.3829245039815,20.062867971015,19.7412406587684,18.6912872895913,20.6813443743368,0.5819968398723,0.616431816931572
"1022","sp|Q3THK7|GUAA_MOUSE",NA,NA,NA,NA,1,2,20.3437813033243,19.5619046071069,19.8755842051165,19.5530733205662,19.1001242973063,20.3373921510288,0.0442934243182667,1
"1023","sp|Q3UMY5|EMAL4_MOUSE",2,NA,NA,NA,NA,NA,19.6960425449511,19.3168343484161,19.2770899842222,18.9604732363977,18.3701957041228,19.6947492771186,0.209576209545433,1
"1024","sp|Q6NZJ6|IF4G1_MOUSE",NA,NA,NA,NA,NA,2,20.4196944403106,20.4018173924555,20.2304667276632,20.2806927585491,19.5744738828993,20.6839975491148,0.380624216415433,1
"1025","sp|P38060|HMGCL_MOUSE",NA,2,NA,NA,NA,NA,20.3592908502502,20.0856065074481,20.495520212728,19.9782544901979,18.3639927336439,20.8206547088825,0.555237303302134,1
"1026","sp|O70172|PI42A_MOUSE",2,1,NA,NA,NA,NA,20.0141994716864,19.3669859437612,19.8424437747332,18.932036474856,19.2600095706468,20.0238252422712,-0.264601718726,1
"1027","sp|Q99LP6|GRPE1_MOUSE",2,1,NA,NA,NA,NA,20.4089415260641,19.7352671948751,19.6117933340097,20.1834959160208,19.1961148964867,20.4162475775323,0.372720310622565,1
"1028","sp|P17047|LAMP2_MOUSE",1,NA,NA,NA,NA,2,19.6128342014957,18.6935048236444,18.8874189462193,20.7459374909484,18.1485910756652,21.5353726849241,1.44199025871223,1
