task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
107	0e/cf6e5d	321621	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (37)	COMPLETED	0	2023-06-29 12:03:57.021	4m 41s	4m 36s	140.7%	2.4 GB	5.7 GB	1.9 GB	615.9 MB
105	e8/938f48	321585	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (35)	COMPLETED	0	2023-06-29 12:03:56.996	4m 47s	4m 37s	138.3%	2.4 GB	5.7 GB	1.9 GB	611.3 MB
101	6c/377739	321412	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (34)	COMPLETED	0	2023-06-29 12:03:51.313	4m 57s	4m 44s	136.9%	2.4 GB	5.8 GB	2 GB	617.1 MB
104	94/3089fe	321590	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (34)	COMPLETED	0	2023-06-29 12:03:57.003	4m 52s	4m 43s	137.6%	2.5 GB	5.7 GB	2 GB	617.1 MB
98	04/34041c	343007	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (33)	COMPLETED	0	2023-06-29 12:08:02.026	4m 25s	4m 22s	145.1%	2.4 GB	5.2 GB	1.9 GB	607 MB
102	5a/0ca6b0	346416	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (35)	COMPLETED	0	2023-06-29 12:08:37.974	4m 36s	4m 29s	143.4%	2.4 GB	5.4 GB	1.9 GB	611.3 MB
106	bc/948be7	347712	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (36)	COMPLETED	0	2023-06-29 12:08:48.772	4m 41s	4m 35s	139.8%	2.4 GB	5.5 GB	1.9 GB	613.6 MB
103	a5/dfba34	347144	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (36)	COMPLETED	0	2023-06-29 12:08:43.796	4m 50s	4m 38s	139.3%	2.4 GB	5.7 GB	1.9 GB	613.6 MB
109	06/bf5d59	347603	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (38)	COMPLETED	0	2023-06-29 12:08:48.259	4m 51s	4m 41s	139.5%	2.4 GB	5.6 GB	1.9 GB	618.2 MB
115	0c/b7c530	366705	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (37)	COMPLETED	0	2023-06-29 12:12:27.358	4m 35s	4m 32s	143.4%	2.4 GB	5.6 GB	1.9 GB	615.9 MB
118	f0/33b808	373068	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (39)	COMPLETED	0	2023-06-29 12:13:29.364	4m 24s	4m 20s	147.7%	2.4 GB	5.6 GB	1.9 GB	619.1 MB
111	69/05d9c4	371069	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (39)	COMPLETED	0	2023-06-29 12:13:13.792	4m 40s	4m 38s	141.0%	2.4 GB	5.7 GB	1.9 GB	619.1 MB
122	00/c46a1e	374640	NFCORE_WOMBAT:WOMBAT:COMPOMICS:RAW2MZML (40)	COMPLETED	0	2023-06-29 12:13:39.722	5m 15s	4m 25s	140.6%	2.3 GB	5.3 GB	1.8 GB	599.7 MB
121	08/5ee00b	373648	NFCORE_WOMBAT:WOMBAT:TPP:RAW2MZML (40)	COMPLETED	0	2023-06-29 12:13:34.271	5m 25s	4m 31s	138.3%	2.3 GB	5.4 GB	1.8 GB	599.7 MB
19	bd/fbbfe6	395080	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (2)	COMPLETED	0	2023-06-29 12:18:54.640	2m 39s	1m 59s	145.7%	2.7 GB	39.6 GB	1.3 GB	721 MB
17	97/f17181	394533	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (1)	COMPLETED	0	2023-06-29 12:17:53.802	3m 48s	2m 1s	142.4%	2.8 GB	39.6 GB	1.3 GB	724.8 MB
37	aa/eba04b	400531	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (10)	COMPLETED	0	2023-06-29 12:21:33.554	2m 10s	2m 3s	142.0%	2.8 GB	39.6 GB	1.4 GB	736.8 MB
27	f8/4fef56	401073	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (7)	COMPLETED	0	2023-06-29 12:21:41.608	2m 9s	1m 58s	143.5%	2.7 GB	39.6 GB	1.3 GB	711.5 MB
23	12/041733	406111	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (4)	COMPLETED	0	2023-06-29 12:23:43.295	2m 4s	1m 59s	143.5%	2.7 GB	39.6 GB	1.3 GB	730.2 MB
25	0b/f2f671	406680	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (5)	COMPLETED	0	2023-06-29 12:23:50.714	2m 9s	2m 5s	139.0%	2.7 GB	39.7 GB	1.4 GB	735.1 MB
29	9b/585bf5	411550	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (9)	COMPLETED	0	2023-06-29 12:25:47.287	2m 3s	1m 59s	142.2%	2.8 GB	39.6 GB	1.3 GB	716.1 MB
54	b7/7b75cc	412740	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (15)	COMPLETED	0	2023-06-29 12:25:59.689	2m 4s	1m 58s	143.3%	2.7 GB	39.6 GB	1.3 GB	724.9 MB
44	ac/be3968	417106	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (12)	COMPLETED	0	2023-06-29 12:27:50.372	2m	1m 57s	146.0%	2.7 GB	39.7 GB	1.3 GB	725.1 MB
26	64/0d6368	418376	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (6)	COMPLETED	0	2023-06-29 12:28:03.415	2m 7s	2m 2s	138.7%	2.7 GB	39.6 GB	1.3 GB	717.2 MB
28	1e/06c719	422474	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (8)	COMPLETED	0	2023-06-29 12:29:50.077	2m 7s	2m 2s	140.0%	2.7 GB	39.7 GB	1.3 GB	728.7 MB
21	72/1d27cd	423903	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (3)	COMPLETED	0	2023-06-29 12:30:10.325	2m 7s	2m 2s	140.0%	2.7 GB	39.7 GB	1.4 GB	737.3 MB
41	d3/f2c8d9	428005	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (11)	COMPLETED	0	2023-06-29 12:31:56.885	2m 1s	1m 56s	144.8%	2.7 GB	39.6 GB	1.3 GB	716.8 MB
51	55/ff6872	429437	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (14)	COMPLETED	0	2023-06-29 12:32:17.590	2m 3s	1m 59s	144.1%	2.7 GB	39.5 GB	1.3 GB	718.9 MB
77	30/d4b9d5	433298	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (21)	COMPLETED	0	2023-06-29 12:33:57.459	2m 6s	1m 59s	144.8%	2.8 GB	39.7 GB	1.4 GB	745.9 MB
78	ee/3954cc	434835	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (22)	COMPLETED	0	2023-06-29 12:34:21.002	2m 4s	2m 1s	144.7%	2.8 GB	39.7 GB	1.4 GB	739.1 MB
45	e9/eb3675	438881	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (13)	COMPLETED	0	2023-06-29 12:36:03.216	1m 59s	1m 56s	144.3%	2.7 GB	39.6 GB	1.3 GB	719.1 MB
57	12/9c73f7	440344	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (16)	COMPLETED	0	2023-06-29 12:36:25.338	1m 58s	1m 54s	139.4%	2.6 GB	39.4 GB	1.2 GB	673.1 MB
60	8f/95f5b2	444254	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (17)	COMPLETED	0	2023-06-29 12:38:02.650	1m 59s	1m 56s	148.8%	2.8 GB	39.7 GB	1.4 GB	736.7 MB
61	b6/30ea7e	445700	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (18)	COMPLETED	0	2023-06-29 12:38:23.392	2m 2s	1m 59s	142.8%	2.8 GB	39.8 GB	1.4 GB	743.9 MB
91	25/67d69d	449609	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (27)	COMPLETED	0	2023-06-29 12:40:01.484	2m	1m 57s	146.8%	2.8 GB	39.7 GB	1.4 GB	734.8 MB
93	37/ad590d	451231	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (29)	COMPLETED	0	2023-06-29 12:40:25.581	2m	1m 56s	147.9%	2.8 GB	39.8 GB	1.4 GB	741.4 MB
63	41/4a5bbe	455013	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (19)	COMPLETED	0	2023-06-29 12:42:01.549	2m 2s	1m 59s	145.2%	2.8 GB	39.7 GB	1.4 GB	752.9 MB
69	05/a19ed7	456578	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (20)	COMPLETED	0	2023-06-29 12:42:25.110	2m	1m 57s	145.9%	2.8 GB	39.8 GB	1.4 GB	754.9 MB
80	92/b3b759	460490	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (23)	COMPLETED	0	2023-06-29 12:44:03.284	2m 1s	1m 57s	147.5%	2.8 GB	39.8 GB	1.4 GB	746.8 MB
83	d9/000f74	461948	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (25)	COMPLETED	0	2023-06-29 12:44:25.132	2m 1s	1m 58s	143.8%	2.8 GB	39.7 GB	1.4 GB	737 MB
108	b7/07f3f0	465995	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (33)	COMPLETED	0	2023-06-29 12:46:03.997	2m	1m 56s	144.3%	2.7 GB	39.7 GB	1.4 GB	737.5 MB
97	1a/de2204	467507	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (31)	COMPLETED	0	2023-06-29 12:46:25.827	2m	1m 56s	147.2%	2.8 GB	39.9 GB	1.4 GB	746.2 MB
82	59/4ca137	471356	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (24)	COMPLETED	0	2023-06-29 12:48:04.159	2m 9s	2m 4s	135.5%	2.8 GB	39.7 GB	1.4 GB	737.2 MB
85	45/a7e530	472866	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (26)	COMPLETED	0	2023-06-29 12:48:25.813	2m 5s	1m 56s	144.7%	2.8 GB	39.8 GB	1.4 GB	735.4 MB
92	b2/84bf5f	477099	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (28)	COMPLETED	0	2023-06-29 12:50:13.429	2m 6s	2m 1s	139.1%	2.8 GB	39.8 GB	1.4 GB	741.1 MB
95	56/a055c5	478320	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (30)	COMPLETED	0	2023-06-29 12:50:30.428	2m 6s	1m 56s	147.8%	2.8 GB	39.7 GB	1.4 GB	749.5 MB
100	83/b3b8d4	482556	NFCORE_WOMBAT:WOMBAT:PROLINE:RAW2MZDB (32)	COMPLETED	0	2023-06-29 12:52:19.364	2m 4s	2m 2s	139.3%	2.7 GB	39.7 GB	1.3 GB	731 MB
